109,105,93
107,106,90
115,106,94
135,128,109
156,142,124
120,120,114
85,98,79
105,134,106
65,92,61
87,114,83
63,91,58
40,72,53
41,73,47
93,114,89
104,96,75
176,142,132
173,151,148
182,179,166
59,71,57
70,84,65
80,89,68
69,82,64
47,63,50
33,52,42
45,54,48
86,84,83
134,122,120
116,106,104
41,53,44
61,65,63
59,75,68
174,162,159
213,199,184
228,218,217
77,101,90
116,119,99
129,122,103
31,46,41
28,43,41
71,87,82
37,59,51
15,23,20
44,62,59
44,73,63
74,104,90
23,35,30
21,43,32
30,60,65
63,94,97
56,69,62
62,68,66
69,77,73
89,109,89
102,129,96
99,118,91
110,125,96
76,88,72
115,79,72
159,88,82
148,82,76
89,55,63
0,0,13
21,34,32
11,28,21
104,100,88
109,106,90
116,112,97
122,108,94
153,140,130
67,77,68
148,168,147
137,161,135
101,129,89
87,122,86
83,118,80
42,71,43
80,102,76
119,136,117
132,132,114
168,135,122
178,142,137
173,172,160
26,52,36
52,77,59
74,90,69
80,91,69
62,79,59
52,69,52
67,70,64
44,58,51
94,94,92
87,85,85
70,81,75
29,29,23
69,77,65
162,153,139
177,176,157
173,160,162
48,69,56
122,126,109
119,121,105
30,47,41
47,66,65
31,49,48
21,35,28
28,54,43
25,43,43
23,34,35
60,70,62
25,41,35
21,52,40
81,123,137
112,161,164
94,116,87
72,89,68
103,121,99
117,141,108
97,125,87
96,123,93
93,122,89
38,63,44
128,85,78
170,89,83
171,96,94
70,30,40
9,12,20
19,38,34
26,46,38
110,106,95
119,109,97
108,107,92
111,105,90
159,160,154
71,91,78
119,149,123
113,135,98
106,132,101
101,132,103
95,125,96
84,110,84
121,131,115
122,135,121
123,138,125
152,140,130
180,166,153
130,134,125
48,75,61
48,74,62
47,70,56
71,93,73
41,57,44
64,76,65
84,80,77
20,51,38
52,65,65
64,67,73
54,67,63
93,88,78
117,115,107
158,146,135
96,108,87
106,117,116
67,86,70
113,116,102
87,99,87
31,51,45
42,64,54
45,67,57
32,53,42
47,72,59
38,47,41
55,69,60
50,66,57
26,42,38
20,50,35
72,114,106
104,141,130
101,124,93
96,126,93
119,147,115
109,131,102
111,133,103
107,128,100
108,130,98
49,71,53
128,89,79
188,107,97
197,127,125
46,14,20
17,28,26
29,54,45
28,51,43
118,113,99
107,106,91
94,101,86
101,110,95
24,26,24
117,133,117
105,130,101
142,155,128
95,109,96
111,125,113
86,105,93
122,135,121
132,135,137
133,142,140
101,95,79
79,72,70
105,94,82
82,96,82
67,83,69
62,75,64
41,71,57
41,72,58
38,66,50
62,78,73
55,56,57
36,61,49
46,59,55
42,50,48
51,64,57
98,102,88
156,147,138
148,143,131
71,81,63
49,70,57
72,90,72
97,108,92
63,77,66
45,55,43
42,72,53
50,78,60
36,54,40
63,86,71
51,57,46
48,66,53
46,61,52
27,42,40
47,67,59
101,120,101
102,122,97
102,127,99
102,131,99
102,132,102
108,132,105
112,131,103
117,135,107
127,147,115
50,68,52
126,93,83
181,115,102
183,134,130
45,23,24
25,41,37
30,56,47
28,56,47
110,114,97
90,103,83
84,102,85
76,83,74
65,67,71
116,119,102
125,138,114
196,194,181
10,12,3
59,65,53
55,66,58
79,91,85
